Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),0.7062534097946862,2.42243249241089,0.0,0.0,0.0,20/28,15.16%,COX5A;COX8A;COX7A2;COX6C;COX5B;NDUFA4;COX6A1;CHCHD5;COX7B;COX6B1;UQCR10;UQCRC2;UQCRH;COX7C;UQCRC1;CYC1;UQCRQ;COX4I1;UQCRB;NDUFS4
prerank,Pyruvate Metabolic Process (GO:0006090),0.7425427659516517,2.2810564274593754,0.0,0.00017480000822588275,0.002,15/20,17.27%,UCP2;VDAC1;PGAM1;PDHA1;PDHB;ENO1;ME2;DLD;DLAT;PKM;HK1;LDHB;PGM1;PDHX;LDHA
prerank,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),0.5270024020588379,2.2227236731641478,0.0,0.0006454154149878748,0.008,51/77,27.56%,NDUFAB1;NDUFA8;NDUFS3;NDUFS8;COX17;NDUFB3;NDUFC2;NDUFB9;AIFM1;TMEM126B;NDUFB5;NDUFB7;OXA1L;UQCRFS1;NDUFB11;COA3;LYRM2;NDUFB4;NDUFA9;NDUFB2;NDUFC1;TMEM223;TMEM126A;NDUFA11;SURF1;NDUFB10;NDUFB1;COA5;NDUFA3;NDUFS2;NDUFA6;NDUFA1;COX14;NDUFS4;NDUFS5;NDUFB6;NDUFS7;NDUFA2;CHCHD4;UQCC1;NDUFS1;SMIM20;NDUFAF1;SDHAF2;SAMM50;COX16;FASTKD3;SDHAF1;NDUFA13;NDUFA5;NDUFAF3
prerank,Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),0.6784081469123512,2.2094322240084985,0.0,0.0005993143139173123,0.008,12/23,18.09%,S100A10;RHOA;CDC42;PFN1;ITGB1BP1;RAC1;ROCK2;RHOC;PXN;CD47;PLEK;LIMK1
prerank,Regulation Of Lamellipodium Assembly (GO:0010591),0.7051356943980281,2.184189897261278,0.0,0.000769120036193884,0.011,9/20,2.85%,ACTR2;ARPC2;TWF2;RAC2;CDC42;CAPZB;ACTR3;BRK1;RAC1
prerank,Positive Regulation Of Lamellipodium Assembly (GO:0010592),0.7303577471328722,2.1716998920900834,0.0,0.0009177000431858845,0.014,8/16,2.85%,ACTR2;ARPC2;TWF2;RAC2;CDC42;ACTR3;BRK1;RAC1
prerank,Regulation Of RNA Splicing (GO:0043484),-0.5037776520295497,-2.168152997423437,0.0,0.014251781472684086,0.015,41/81,22.92%,FUS;TRA2B;CLK1;RBM39;SON;SRSF10;YTHDC1;ERN1;ATXN7;HNRNPH3;RBM23;HNRNPL;SRRM1;SLC38A2;HNRNPH1;MBNL1;KAT2A;DYRK1A;TRRAP;POLR2A;JMJD6;SRSF1;MBNL2;PIK3R1;QKI;SNRNP70;ZNF326;SUPT20H;PTBP2;AKAP17A;HNRNPLL;CCNL2;USP22;FASTK;CLK4;METTL16;CLK3;PTBP1;FAM50A;U2AF2;ZNF638
prerank,Fatty Acid Beta-Oxidation (GO:0006635),0.5910594516706127,2.1613663353579518,0.0,0.0009871059288049848,0.016,17/38,10.82%,ETFB;ACADM;CPT2;ECHS1;SCP2;ACAA2;HADHB;ACAT2;BDH2;ECI2;ETFA;PEX2;ECI1;HSD17B4;HADHA;ACOT8;HSD17B10
prerank,Positive Regulation Of Lamellipodium Organization (GO:1902745),0.6749928852240377,2.1160285383808786,0.0020491803278688526,0.0021558667681192203,0.035,8/20,2.85%,ACTR2;ARPC2;TWF2;RAC2;CDC42;ACTR3;BRK1;RAC1
prerank,Regulation Of Actin Filament-Based Process (GO:0032970),0.5476125913173231,2.1034243932855787,0.0,0.002704800127284712,0.047,13/43,7.56%,RHOA;TWF2;ABRACL;RHOG;CORO1A;CDC42;RALA;ARHGAP18;RAC1;SH3BP1;EZR;ROCK2;DYNLL1
prerank,Regulation Of mRNA Processing (GO:0050684),-0.596130789023957,-2.103300229510166,0.0,0.023752969121140142,0.048,11/31,11.04%,RBM39;SON;SRSF10;CDK11A;YTHDC1;SAFB2;RBM23;SRRM1;ZFP36L1;JMJD6;QKI
prerank,Positive Regulation Of Stress Fiber Assembly (GO:0051496),0.6684897413788826,2.098812843064012,0.0,0.0027268801283237705,0.049,10/20,18.09%,S100A10;RHOA;CDC42;ITGB1BP1;RAC1;ROCK2;RHOC;PXN;CD47;LIMK1
prerank,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),0.615543391750492,2.067849576798092,0.0,0.004195200197421186,0.077,10/27,13.71%,S100A10;C1QBP;CDC42;ITGB1BP1;ILK;RAC1;CIB1;LIMS1;TRIOBP;ACTN4
prerank,Regulation Of Peptidase Activity (GO:0052547),0.6951466429077983,2.0562993017407454,0.0,0.004528909304034235,0.086,9/15,17.76%,HDAC1;CSTB;FURIN;CST7;CSTA;PINK1;PSMB8;CST3;PSMA3
prerank,Regulation Of Viral Entry Into Host Cell (GO:0046596),0.6450880783668245,2.05574164609327,0.0,0.004332000203858833,0.086,7/23,10.06%,LGALS1;TRIM21;SNX3;LY6E;IFITM2;FURIN;LGALS9
prerank,Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),0.6445266736573582,2.047790156095334,0.0,0.004370000205647069,0.091,8/21,12.47%,S100A10;C1QBP;CDC42;ILK;RAC1;CIB1;LIMS1;TRIOBP
prerank,Regulation Of Focal Adhesion Assembly (GO:0051893),0.5700675155824132,2.0276678075020134,0.0,0.005915232278363871,0.122,10/31,10.12%,S100A10;RHOA;ACTG1;ITGB1BP1;RAC1;TLN1;VCL;ROCK2;DYNLL1;LIMS1
prerank,Homotypic Cell-Cell Adhesion (GO:0034109),0.6068209964753017,2.00956816300985,0.0019723865877712033,0.007543292662670787,0.155,9/25,6.67%,MYL12A;FIBP;CD99;CLIC1;ACTG1;ILK;FERMT3;TLN1;VCL
prerank,Establishment Of Protein Localization To Mitochondrion (GO:0072655),0.5432172092249108,1.9991177835961864,0.0,0.008506933733659627,0.177,18/37,19.53%,RALA;TOMM22;TSPO;TIMM8B;TIMM13;TIMM17B;ROMO1;BCAP31;HK1;DNAJC15;GRPEL1;PINK1;AKT1;TOMM20;TOMM34;TOMM5;CHCHD4;AIP
prerank,Platelet Aggregation (GO:0070527),0.6234006667307712,1.997545271537937,0.0,0.008278028960982875,0.178,15/22,26.55%,MYL12A;FIBP;CLIC1;ACTG1;ILK;FERMT3;TLN1;VCL;GNAS;PLEK;FLNA;METAP1;MYH9;RAP2B;MYL9
prerank,Substantia Nigra Development (GO:0021762),0.5960504430355359,1.9807218516310572,0.002053388090349076,0.009583862519970813,0.213,14/25,19.20%,RHOA;CDC42;YWHAH;NDUFS3;YWHAE;COX6B1;CALM2;DYNLL1;GNB4;CALM1;CALM3;G6PD;YWHAQ;ERCC4
prerank,Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),0.6605951422554542,1.979089194605014,0.0019120458891013384,0.009439200444197668,0.215,12/16,20.47%,RHOA;CDC42;SLC9A3R1;MSN;SH3BP1;EZR;PDCD6IP;WDR1;PDZD11;PRKCI;RAP2A;MARK2
prerank,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",-0.4622925015113724,-1.9573970570750925,0.0,0.11876484560570072,0.28,21/70,11.04%,SRSF7;RBM4;TRA2B;RBM39;SON;SRSF10;YTHDC1;TRA2A;RBM23;HNRNPL;SRRM1;RBM25;FAM172A;RBM15;DDX5;NUP98;RBM5;HNRNPU;JMJD6;RNPS1;QKI
prerank,Regulation Of Gluconeogenesis (GO:0006111),-0.6464966331067625,-1.9533922761464226,0.0,0.09263657957244655,0.286,9/17,25.21%,SIRT1;ZNF692;KAT2A;EP300;SIRT7;FOXO1;PTPN2;CRY1;SOGA1
prerank,Epithelial Cell Differentiation (GO:0030855),0.5340788803656136,1.9392431445385387,0.0,0.014480207133034415,0.317,15/36,19.36%,TAGLN2;VDAC1;RAB10;TST;HDAC1;BDH2;ANXA4;CBR1;ANXA1;ANXA7;EDF1;AKT1;DNPH1;HDAC2;CASP6
prerank,Fatty Acid Oxidation (GO:0019395),0.5342232173289171,1.9341509739395337,0.0,0.015437025726448271,0.341,15/37,10.82%,ADH5;ACADM;CPT2;ECHS1;SCP2;ACAA2;HADHB;ACAT2;BDH2;ECI2;PEX2;ECI1;HSD17B4;HADHA;HSD17B10
