baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
7.097284664,0.056684824,0.184659058,0.306970178,0.758866072,0.895543812,NCLN
12.82465825,0.056104086,0.236977206,0.236748871,0.812851619,0.930470549,ACTN1
27.30591103,0.055883974,0.127868181,0.437043633,0.662079705,0.844724056,SERINC1
88.34079398,0.055634287,0.12167242,0.457246492,0.647493885,0.834431636,TMEM123
1.982959208,0.05517603,0.258002273,0.213858696,0.830657251,0.9321561,SMPD1
36.67426166,0.05331354,0.13711314,0.388828815,0.697402784,0.861243932,CREG1
39.60488565,0.053204999,0.120229491,0.442528691,0.658106674,0.843478777,ASAH1
31.59161427,0.053059029,0.098918544,0.536391127,0.591688263,0.794815382,ATP6AP2
11.13921697,0.052916212,0.166497111,0.317820599,0.750621024,0.889726242,IFNAR2
37.42442113,0.051410744,0.162450799,0.316469628,0.751646075,0.889726242,IL18
41.52591519,0.050976224,0.087073997,0.585435672,0.558254809,0.773274141,RPN2
2.842873962,0.050878166,0.308310052,0.16502273,0.868926092,0.951057462,BACE1
33.57819678,0.050863717,0.104943121,0.484678901,0.627904135,0.824063402,SERINC3
4.459540432,0.049418541,0.24743355,0.199724497,0.841696054,0.939266966,GAA
30.7093085,0.048066839,0.122034711,0.393878417,0.693670806,0.861243932,LMAN2
43.1288289,0.046684703,0.271892051,0.17170308,0.863670964,0.94790261,EMP1
2.256895659,0.042412844,0.266752886,0.158996757,0.873671429,0.953638623,NAGA
3.315220698,0.041956622,0.497070797,0.084407739,0.932732254,0.97679722,CTSG
5.832397176,0.041172388,0.255286887,0.1612789,0.871873741,0.952978275,BRI3BP
12.63459093,0.040145911,0.120557556,0.333002031,0.73913275,0.881443384,PIGT
2.723657922,0.037843577,0.262548192,0.144139546,0.885390278,0.956514718,MEGF8
12.95873813,0.036324604,0.156580344,0.231986995,0.816548114,0.930701774,GUSB
9.924211674,0.033498979,0.437016527,0.076653804,0.938898955,0.97679722,DMXL2
9.76640732,0.03299679,0.23997794,0.137499266,0.890636173,0.959054316,TCIRG1
37.96351772,0.032667026,0.109207102,0.299129135,0.764841517,0.898688783,METTL9
3.8373942,0.031463043,0.247581584,0.127081515,0.898875882,0.963480473,TMEM25
57.13775417,0.030254133,0.206771291,0.146316892,0.883671231,0.956514718,GLIPR1
35.37980025,0.029082611,0.140351911,0.207212075,0.835844237,0.935349504,TM7SF3
19.13424769,0.029051564,0.174092419,0.16687438,0.867468892,0.950764945,ICAM2
22.00265765,0.027527777,0.125725683,0.218951102,0.826688138,0.931669701,TMED4
9.322448238,0.027080378,0.339043017,0.079872986,0.936338276,0.97679722,CD200
6.744844548,0.023450466,0.193438971,0.121229274,0.903509437,0.963937306,SLC7A1
5.38400382,0.023010965,0.494281717,0.046554352,0.962868415,0.981608113,PROK2
12.955318,0.022825558,0.290312355,0.078624135,0.93733159,0.97679722,CPD
20.87156086,0.022440086,0.153539395,0.146151974,0.883801418,0.956514718,TSPAN3
8.316234376,0.022435537,0.226692765,0.098968914,0.921162952,0.97484662,PLXNB2
5.744653712,0.022210731,0.196050337,0.113290962,0.909799882,0.965378627,PTGES2
68.43342639,0.021644909,0.107000185,0.202288525,0.83969117,0.938340203,YWHAQ
3.477901501,0.021379076,0.32088596,0.066625153,0.946880121,0.981267466,ICOSLG
19.03889826,0.020489177,0.151393437,0.135337286,0.892345206,0.959601372,TM2D1
3.179330194,0.020137016,0.236131095,0.085278969,0.932039611,0.97679722,TSPAN17
12.18731098,0.019263839,0.234769463,0.082054277,0.934603552,0.97679722,ATP13A3
5.979759373,0.018424023,0.246852984,0.07463561,0.94050464,0.977131761,TMEM154
5.782470418,0.016492848,0.306250503,0.053854108,0.9570514,0.981608113,SLC44A2
16.85696813,0.015694373,0.137132387,0.114446878,0.908883555,0.965378627,CRTAP
3.299588324,0.014292,0.320289212,0.04462217,0.964408471,0.981608113,TNFRSF10A
2.772423535,0.014220088,0.270642725,0.052541918,0.958096896,0.981608113,LPAR2
5.416756468,0.014013881,0.191510365,0.073175574,0.941666403,0.977131761,GPR107
5.661542375,0.013886782,0.238893657,0.058129557,0.953645431,0.981608113,PPARA
24.90112479,0.013884649,0.114659183,0.121094958,0.903615823,0.963937306,PRKCSH
7.060920566,0.013058371,0.167943613,0.077754497,0.938023343,0.97679722,DPY19L4
12.48968401,0.011340606,0.231334763,0.049022491,0.960901372,0.981608113,SLCO3A1
12.3365727,0.009785356,0.198156282,0.049382012,0.960614863,0.981608113,CD300A
17.90966341,0.009250132,0.176645083,0.052365637,0.958237355,0.981608113,TBXAS1
5.643279969,0.008095643,0.215870015,0.037502397,0.970084429,0.981899424,RFNG
136.8854839,0.007433996,0.20275594,0.03666475,0.970752315,0.981899424,PTPRC
16.75096353,0.007410411,0.123459878,0.060022827,0.952137454,0.981608113,RNF167
78.89354461,0.005561551,0.109149735,0.050953408,0.959362647,0.981608113,SSR4
7.742079071,0.004000126,0.15613543,0.025619594,0.979560757,0.986972314,TCTN3
74.02860618,0.003597741,0.09841793,0.036555745,0.970839231,0.981899424,CANX
151.5307171,0.003173323,0.07676311,0.04133917,0.967025507,0.981899424,HNRNPK
2.412337088,0.003095105,0.312581924,0.009901739,0.992099685,0.993342917,ADCY6
8.339986348,0.002168509,0.2692065,0.008055187,0.99357296,0.99357296,MFSD6
7.286823088,0.002100428,0.157160262,0.013364883,0.989336684,0.991819335,BTN2A1
85.25997702,-0.003329575,0.175748525,-0.018945108,0.984884895,0.990033664,APLP2
10.80349008,-0.003691396,0.197359488,-0.018703921,0.9850773,0.990033664,HEXB
75.15941108,-0.003827977,0.241332121,-0.015861864,0.987344594,0.991065742,CD34
31.02203263,-0.004269995,0.124409672,-0.034322051,0.972620341,0.982457209,ATP1B3
14.30370002,-0.005096993,0.194058209,-0.026265279,0.979045749,0.986972314,EDEM3
4.813928667,-0.006781193,0.176531017,-0.038413604,0.969357915,0.981899424,SLC39A9
10.88540705,-0.008279138,0.163999982,-0.050482554,0.959737852,0.981608113,TMEM131
103.8219073,-0.009407833,0.101059793,-0.093091745,0.925830675,0.975604589,RSL1D1
67.9548117,-0.010006929,0.108577504,-0.092163925,0.9265678,0.975604589,CCT4
5.929894141,-0.010135127,0.225803287,-0.044884764,0.964199161,0.981608113,ERMP1
4048.580809,-0.011244987,0.130203999,-0.086364377,0.931176764,0.97679722,EEF1A1
10.55938512,-0.011780952,0.149075344,-0.079026833,0.93701128,0.97679722,P4HA1
4.771685761,-0.013576817,0.262005938,-0.051818737,0.958673126,0.981608113,NIPAL2
26.7595227,-0.015431399,0.148665919,-0.103799167,0.917328728,0.972076463,SLC39A10
2.403739585,-0.016389872,0.295076341,-0.055544513,0.955704668,0.981608113,TMEM62
37.36497725,-0.017136274,0.112538187,-0.15227075,0.878973394,0.956514718,P4HB
8.986205644,-0.017233476,0.145759538,-0.118232233,0.905883651,0.964755315,TMED7
14.01059979,-0.018172953,0.124650309,-0.145791483,0.884086,0.956514718,ADIPOR1
45.58392039,-0.018687393,0.072571885,-0.257501831,0.796791402,0.920899804,XRCC6
6.172025534,-0.019197556,0.202467552,-0.094817938,0.924459439,0.975604589,SLC8B1
17.01704936,-0.025508649,0.183111154,-0.139306912,0.889207629,0.958808226,PSEN1
52.77597079,-0.025735594,0.212318691,-0.1212121,0.90352304,0.963937306,ANGPT1
26.38991016,-0.026144179,0.136083519,-0.192118625,0.847649286,0.94065525,LTA4H
13.20421718,-0.026265196,0.285746408,-0.091917852,0.926763308,0.975604589,TNFRSF14
6.948591499,-0.030008606,0.233882555,-0.128306301,0.897906579,0.963480473,ITGAV
18.04930791,-0.030166725,0.164932596,-0.182903351,0.854873853,0.943431228,ASPH
10.9745681,-0.032221076,0.148606224,-0.216821849,0.828347184,0.931669701,MMGT1
15.56295632,-0.035669288,0.20469036,-0.174259737,0.86166134,0.946997814,PIEZO1
7.954469867,-0.039674525,0.174991897,-0.226722068,0.820639866,0.931669701,LRRC8B
4.627640497,-0.04078849,0.267169232,-0.152669116,0.878659217,0.956514718,TNFSF13
5.397096554,-0.041326992,0.198733179,-0.207952152,0.835266328,0.935349504,FUT11
3.013501265,-0.0440935,0.245816209,-0.179375886,0.857642565,0.943879352,LMAN2L
12.03822498,-0.045066256,0.205260806,-0.21955607,0.826216908,0.931669701,AKAP11
29.8111106,-0.045640514,0.109131675,-0.4182151,0.675789857,0.853011209,ATRAID
24.73819336,-0.045795948,0.165880345,-0.276078205,0.782488,0.910055185,LNPEP
4.802244594,-0.046669894,0.237664506,-0.196368801,0.844321514,0.94065525,VEGFB
4.044989153,-0.04702886,0.242303857,-0.194090431,0.846105074,0.94065525,ATP13A2
72.7350662,-0.050700048,0.086502485,-0.586110886,0.557801001,0.773274141,SSR2
13.87420796,-0.050851775,0.144204199,-0.352637268,0.724360394,0.875244284,TP53I13
5.093052241,-0.052983916,0.226271719,-0.234160577,0.814860319,0.930701774,LRIG2
97.88502738,-0.053168931,0.143382258,-0.370819455,0.710772009,0.867403502,TPI1
3.558251344,-0.054704045,0.288021673,-0.189930307,0.849363743,0.941250528,CCDC126
4.704792213,-0.055594709,0.44051269,-0.126204558,0.899570003,0.963480473,MMP2
73.89480104,-0.057539569,0.164728292,-0.349299856,0.726864206,0.875244284,CD82
6.493037913,-0.057808208,0.151849817,-0.380693298,0.703430842,0.863350604,INTS12
3.427641426,-0.058027756,0.265114555,-0.218878045,0.826745049,0.931669701,DLG4
4.100519383,-0.058068372,0.263760342,-0.220155811,0.82574981,0.931669701,ABCC4
14.46557432,-0.058324057,0.250829154,-0.232525033,0.816130246,0.930701774,KIT
3.027493699,-0.058631821,0.257601283,-0.227606867,0.819951881,0.931669701,ERMAP
10.50494666,-0.058814378,0.219109185,-0.268424979,0.788372214,0.9132346,SLC12A2
22.00377802,-0.059090612,0.161430384,-0.36604393,0.714332295,0.867403502,HEBP1
3.46049286,-0.063409323,0.23654615,-0.26806322,0.788650656,0.9132346,GPR137
5.795036415,-0.063833104,0.193843935,-0.329301527,0.74192779,0.883457979,LMBR1
8.037905145,-0.064406006,0.164916585,-0.390536862,0.696139603,0.861243932,LMF2
19.16506458,-0.064827636,0.185336092,-0.349784199,0.726500658,0.875244284,CYTH1
10.94307707,-0.064892703,0.160203016,-0.405065425,0.68542942,0.858264624,TGFBR2
12.68357574,-0.067346787,0.240543543,-0.279977528,0.779494745,0.909108701,ENG
3.816818306,-0.067400576,0.201670085,-0.33421207,0.738219537,0.881443384,GBA
2.944110952,-0.067481313,0.302690741,-0.222938147,0.823583647,0.931669701,F2RL1
27.65146799,-0.068326957,0.112099553,-0.609520337,0.542179597,0.763543869,CCDC47
52.34196999,-0.069687615,0.161637595,-0.431134941,0.666370256,0.847818208,CLEC2B
9.763371213,-0.070102618,0.187100694,-0.374678555,0.707899543,0.867403502,KIAA0319L
11.11056536,-0.070225009,0.191717701,-0.366293822,0.714145839,0.867403502,GLA
5.154247255,-0.070471621,0.217667509,-0.323758106,0.746121176,0.885811024,MEGF9
18.61427661,-0.071564938,0.110756709,-0.646145395,0.518185199,0.749837837,GINM1
2.526041334,-0.073617647,0.2510323,-0.29325966,0.769323685,0.902627835,SLC16A5
3.746449217,-0.075542876,0.297529176,-0.253900734,0.799572248,0.920899804,RECK
15.1074647,-0.076548498,0.299526323,-0.255565178,0.798286609,0.920899804,PLAUR
19.97677904,-0.076969304,0.189535144,-0.406095156,0.684672685,0.858264624,P2RX1
9.575216806,-0.078654759,0.164209096,-0.478991485,0.631944686,0.82492906,TM9SF4
12.6713967,-0.079352424,0.253313814,-0.313257389,0.754085121,0.891292916,ERAP2
51.92726396,-0.080439333,0.288706133,-0.278620105,0.780536382,0.909108701,ATP8B4
21.70339404,-0.083164876,0.161179911,-0.515975444,0.60587156,0.807087679,SIGIRR
3.479804909,-0.083428596,0.581323192,-0.143514997,0.885883468,0.956514718,THBS1
5.744025112,-0.084503029,0.242645655,-0.348256921,0.727647243,0.875244284,TRAP1
183.592598,-0.084676189,0.179960132,-0.470527489,0.637978199,0.829753846,MYADM
6.47995537,-0.086048165,0.317675106,-0.270868455,0.786492208,0.9132346,TNFRSF12A
4.512691717,-0.086183638,0.20371357,-0.423062821,0.672249427,0.852114814,HS6ST1
13.75834818,-0.087513056,0.144450593,-0.605833829,0.544625104,0.763543869,GNPTG
21.68808399,-0.087519033,0.141426685,-0.618829701,0.536028554,0.756690485,RCN1
7.142667186,-0.088772556,0.148793977,-0.596613904,0.550765186,0.769338084,APH1B
3.440035124,-0.089520433,0.248650057,-0.360025788,0.718827849,0.87021735,ADCY3
4.696083568,-0.090695889,0.229958884,-0.394400457,0.693285406,0.861243932,ABCC5
5.012964566,-0.09165509,0.210247572,-0.435938873,0.66288108,0.844724056,CHRNB1
108.5270845,-0.093230855,0.115586226,-0.806591387,0.419901937,0.688096321,SNRPD2
4.692434322,-0.093391564,0.217580677,-0.429227289,0.667757826,0.848232914,SLC20A2
32.24871599,-0.094151598,0.169555459,-0.555284969,0.578699759,0.785027347,EVI2B
9.872199897,-0.094297136,0.181228389,-0.520322099,0.602839096,0.805465615,ERAP1
64.23339519,-0.09479648,0.095999598,-0.987467469,0.323413523,0.59794873,PA2G4
45.51046265,-0.094852464,0.11628584,-0.815683701,0.414681063,0.688096321,TGOLN2
14.51321056,-0.099644861,0.111640246,-0.892553225,0.372096478,0.647723498,BAG6
8.608968256,-0.10003001,0.19123278,-0.52307983,0.600918701,0.804244627,RELT
41.32519733,-0.100185999,0.147629427,-0.678631632,0.497371295,0.74268263,STT3B
7.03118126,-0.10150956,0.400429266,-0.253501852,0.79988043,0.920899804,C3orf80
134.454403,-0.103435668,0.13660675,-0.757178313,0.448943041,0.70196769,CD37
5.838971661,-0.104452365,0.267874239,-0.389930607,0.696587861,0.861243932,LTB4R
12.27526734,-0.105400017,0.226195801,-0.465968053,0.641238368,0.831682812,ALCAM
61.54220072,-0.107437645,0.213483836,-0.503258923,0.614782243,0.81461196,FLT3
40.48271594,-0.10804557,0.166254909,-0.649878975,0.5157704,0.749837837,PBXIP1
24.52947615,-0.109487552,0.135412213,-0.808550053,0.418774004,0.688096321,HSD17B12
7.997111711,-0.10988943,0.16639871,-0.660398329,0.508998244,0.748967951,TXNDC15
11.13843222,-0.112183142,0.194738585,-0.57607044,0.564567571,0.77506785,MAN2A1
9.468355322,-0.113168614,0.190215317,-0.594950061,0.551876853,0.769545559,NR2C1
9.797406687,-0.11349644,0.175770531,-0.645708012,0.518468471,0.749837837,SLC9A7
7.597146962,-0.113840502,0.143823855,-0.791527265,0.428636372,0.694686535,TOR3A
5.023437429,-0.11515554,0.207075095,-0.556105214,0.578138931,0.785027347,CLN3
38.65190512,-0.115718398,0.127695011,-0.906209232,0.364825117,0.647723498,CD46
7.456704087,-0.116483019,0.200714362,-0.580342222,0.56168386,0.773768251,ZDHHC5
6.97655751,-0.117062513,0.168754558,-0.693685044,0.487879747,0.735539895,SCAP
14.29191982,-0.117262853,0.180776972,-0.648660341,0.516557944,0.749837837,NRROS
146.6273631,-0.119769729,0.121377093,-0.986757272,0.323761646,0.59794873,CALR
6.713230167,-0.119905091,0.157716859,-0.760255385,0.447101944,0.701835862,B4GALT3
3.285641026,-0.120481378,0.243047066,-0.495712128,0.620097529,0.818938721,NPC1
16.3823035,-0.121696948,0.210218789,-0.578906138,0.562652508,0.773768251,EVI2A
65.67121228,-0.122200354,0.169113477,-0.722593824,0.469929464,0.720894071,ICAM3
10.53414071,-0.123172302,0.166957266,-0.737747478,0.460667915,0.713321054,RARA
11.89029895,-0.124925189,0.142707885,-0.875390936,0.38136123,0.652825917,EBP
3.703420544,-0.126887267,0.236682212,-0.536108168,0.591883795,0.794815382,POMT1
31.11224298,-0.128300388,0.181167732,-0.708185649,0.478829977,0.727348197,TMX4
4.111441739,-0.129199492,0.230402322,-0.560756033,0.574963863,0.785027347,SLC4A2
15.5526862,-0.129968256,0.179985233,-0.722105107,0.470229859,0.720894071,ABCC1
33.52661596,-0.132130631,0.151904945,-0.869824428,0.38439636,0.656266435,BIRC6
9.559835428,-0.133780165,0.210168501,-0.636537657,0.524426045,0.749837837,MAN2B1
25.55734794,-0.13627731,0.138539032,-0.983674475,0.325275594,0.59794873,TOR1AIP2
5.388108207,-0.136887233,0.234497096,-0.583748095,0.559389804,0.773274141,MAN2B2
10.74634702,-0.137837235,0.178837718,-0.770739173,0.440861548,0.697521538,UGGT1
5.382571885,-0.138301647,0.2894803,-0.477758409,0.632822167,0.82492906,ENPP4
2.893614881,-0.138440986,0.2370522,-0.584010551,0.559213213,0.773274141,FKBP7
42.78638288,-0.142376156,0.256067405,-0.55601046,0.578203704,0.785027347,IL1B
6.370651939,-0.142730493,0.171109215,-0.834148487,0.404197315,0.681336824,ZFYVE27
26.76763628,-0.151249414,0.174671942,-0.865905607,0.386541928,0.658522389,CHST12
9.519485201,-0.151777041,0.236759128,-0.641060991,0.521483057,0.749837837,SULT1A1
3.860094571,-0.151888899,0.236702812,-0.64168608,0.521077029,0.749837837,SLC38A9
13.51158688,-0.152015291,0.345777686,-0.439633029,0.660202915,0.844003406,LDLR
24.11272729,-0.153360549,0.125612011,-1.220906727,0.222121337,0.499929432,TMEM87A
15.44527347,-0.155362246,0.225991012,-0.687470906,0.491786029,0.739040885,ITGA6
3.137287885,-0.155634393,0.279766848,-0.55630034,0.578005555,0.785027347,SLC46A3
3.144113432,-0.156298029,0.32266444,-0.484398062,0.628103394,0.824063402,FZD6
14.84792461,-0.156410132,0.290114174,-0.539133024,0.58979507,0.794815382,SPNS3
2.827073653,-0.156616001,0.215336767,-0.727307294,0.467037731,0.719445657,SLC5A6
4.203993375,-0.159713636,0.387983801,-0.411650268,0.680595782,0.857415502,GPR27
2.726612506,-0.163035288,0.250808199,-0.650039706,0.515666574,0.749837837,SLC9A6
3.676186868,-0.165384571,0.352214106,-0.46955692,0.638671609,0.829753846,TMEM217
16.84048948,-0.167359414,0.141603785,-1.181885174,0.237251266,0.515118917,TOR1AIP1
15.01019763,-0.167917133,0.170385301,-0.985514192,0.324371564,0.59794873,GLG1
6.390966051,-0.168225591,0.220295215,-0.763637063,0.445083556,0.701055352,SV2A
4.660490904,-0.168398085,0.351234208,-0.47944671,0.63162087,0.82492906,BMPR2
75.73450915,-0.170213458,0.141425327,-1.203557107,0.228760807,0.507721901,NKTR
7.033955395,-0.171339201,0.275138929,-0.622737037,0.53345734,0.755623519,ITGA9
4.233789786,-0.172386181,0.253124111,-0.681034218,0.495849839,0.74268263,ABCA2
9.818144045,-0.172855402,0.137804016,-1.254356785,0.209712352,0.484277947,TSPAN31
6.327573201,-0.174610811,0.243262172,-0.71778859,0.47288765,0.720894071,EPHB6
5.714008393,-0.174961419,0.272793873,-0.641368583,0.52128324,0.749837837,ATP8B2
18.3714453,-0.175237431,0.152849782,-1.146468308,0.251601433,0.523725268,CASC4
7.039234838,-0.175306314,0.328563174,-0.53355436,0.593649892,0.795849435,PLD4
11.45658592,-0.175852751,0.156180428,-1.125958957,0.260182892,0.529122777,SIL1
6.004889843,-0.176146241,0.19856744,-0.887085217,0.375033022,0.648125445,BSCL2
8.794693864,-0.176499392,0.26408083,-0.668353672,0.50390786,0.744218818,SLC7A5
11.43000099,-0.177663771,0.247404842,-0.718109515,0.472689764,0.720894071,SLC36A4
10.36902172,-0.180451979,0.216760035,-0.832496538,0.405128732,0.681469172,NUP210
6.22699308,-0.181991409,0.158600529,-1.147482983,0.251182062,0.523725268,CANT1
6.44822205,-0.182415843,0.235258147,-0.775385871,0.438111681,0.697521538,SCARB1
22.87396463,-0.18254381,0.174308094,-1.047248041,0.294985193,0.568668301,ATP2B4
3.461029876,-0.183178835,0.221005703,-0.828842118,0.407193752,0.682108723,SIDT2
6.534905943,-0.184801863,0.244652738,-0.755363972,0.450030625,0.702293885,CASD1
3.159317368,-0.185227742,0.262639519,-0.705254648,0.480651778,0.728730116,ATG9A
35.1585798,-0.185706275,0.126277206,-1.470623882,0.141392862,0.399197514,DPP7
35.70327463,-0.186186497,0.149849194,-1.242492488,0.214054911,0.486842447,CD55
5.91370223,-0.187705829,0.189381408,-0.991152356,0.321611191,0.59794873,PIGG
17.33723774,-0.188939721,0.164836744,-1.14622333,0.251702757,0.523725268,GPI
5.724508064,-0.189433712,0.288289588,-0.657095226,0.511119688,0.749837837,CD300LF
4.237683903,-0.190065321,0.566405488,-0.335564053,0.737199635,0.881443384,COL6A2
80.94238167,-0.190556332,0.106969426,-1.781409312,0.074845608,0.280758877,ATRX
5.095247881,-0.19075883,0.243020062,-0.784950957,0.432482324,0.695278424,AARS
7.848593495,-0.192026039,0.219453803,-0.875018051,0.381564084,0.652825917,CCL28
7.036170854,-0.194624735,0.216594768,-0.898566188,0.368883776,0.647723498,THRA
5.879621974,-0.195075849,0.18969111,-1.028386881,0.303767877,0.577882223,TPRA1
2.532959866,-0.198427293,0.319315585,-0.62141437,0.534327019,0.755623519,KIAA1549
12.90275124,-0.198614888,0.222347485,-0.893263479,0.371716091,0.647723498,F2R
8.47176352,-0.19957818,0.17192833,-1.160821956,0.245714312,0.522142914,TMEM9
27.16188337,-0.199881999,0.162240609,-1.232009669,0.217945472,0.491916476,ITPR1
43.19840113,-0.200900183,0.158158273,-1.270247707,0.203996409,0.476700328,NR3C1
8.009843064,-0.201514676,0.339964158,-0.592752711,0.553346659,0.770250837,TMIGD2
19.27324042,-0.202616428,0.195303772,-1.037442471,0.299529694,0.572064966,AGPS
4.039104882,-0.203829494,0.441507393,-0.461667229,0.644319975,0.831682812,SDC4
8.840460701,-0.203898613,0.252987507,-0.80596317,0.420264086,0.688096321,ANO6
29.13306003,-0.20575722,0.231408165,-0.889152809,0.373920961,0.648125445,CD81
5.490963407,-0.205794111,0.204965859,-1.004040928,0.315358887,0.591482982,LRP12
2.982468611,-0.207005145,0.40525073,-0.510807581,0.6094858,0.808935473,MRC2
68.2326404,-0.207286098,0.150835968,-1.374248468,0.169364558,0.43148073,TFPI
17.23937899,-0.207999866,0.175874203,-1.182662737,0.236942838,0.515118917,P2RY8
12.9686877,-0.210170602,0.193883583,-1.084004117,0.278362973,0.551128232,PLXND1
27.51245587,-0.210718741,0.180848285,-1.165168591,0.243950757,0.521167526,LAIR1
3.799679701,-0.211365755,0.259761455,-0.813691758,0.415821557,0.688096321,BTN2A2
4.05825494,-0.211790888,0.219120167,-0.966551324,0.333768378,0.608477394,TMEM161A
11.33145678,-0.213552997,0.270947375,-0.788171493,0.430596402,0.695278424,COL24A1
9.756175963,-0.213964205,0.506895366,-0.422107241,0.672946743,0.852114814,NEGR1
9.521118449,-0.214301002,0.157371128,-1.361755523,0.173275052,0.434002404,GGCX
43.32922874,-0.214515739,0.131047027,-1.636937094,0.101643614,0.338388532,PSAP
27.85012831,-0.21857703,0.119719182,-1.825747776,0.067888263,0.267205528,PTBP1
852.3173425,-0.218981941,0.121829451,-1.797446674,0.072264737,0.276005761,FTL
10.94293484,-0.219791062,0.201129117,-1.092785896,0.274487816,0.548289412,TMEM245
4.840833247,-0.223085793,0.266515416,-0.837046489,0.402566437,0.681336824,TMEM106C
8.077525533,-0.223400423,0.195282938,-1.143983319,0.252630555,0.524290425,CHPF2
11.27919334,-0.224146623,0.173796435,-1.289707826,0.197152121,0.464674174,LMBR1L
9.657222438,-0.226771137,0.210433422,-1.077638405,0.281195156,0.551376563,PKD2
4.263443924,-0.227012081,0.207089846,-1.09620093,0.272990853,0.546665893,TMEM150A
12.87257653,-0.23001747,0.177974108,-1.292420975,0.196211397,0.464674174,LMBRD1
89.10595842,-0.230966867,0.185306985,-1.246401299,0.212617105,0.485374476,ITGA4
4.454425655,-0.231964011,0.334413303,-0.693644688,0.487905061,0.735539895,AEBP1
2.679199061,-0.23314953,0.263123398,-0.886084367,0.375572066,0.648125445,ACVR1
13.55327527,-0.233284492,0.188678494,-1.23641273,0.216305186,0.489597292,MAN2A2
6.177223781,-0.234096481,0.187144921,-1.250883436,0.210977008,0.485374476,CRELD2
8.694292704,-0.234132715,0.231563334,-1.011095802,0.31197058,0.588568329,LRRC8A
30.86160251,-0.237994516,0.139912249,-1.701027015,0.088937914,0.317238364,TTC17
225.5739663,-0.238891956,0.132003614,-1.809737999,0.070336427,0.272809733,EEF1D
135.4088507,-0.240701858,0.150338214,-1.601069023,0.109361632,0.355203025,CD164
4.600254399,-0.241498977,0.257383705,-0.938283863,0.348098551,0.625012903,SLC12A9
9.286940011,-0.242651013,0.313081379,-0.775041345,0.438315229,0.697521538,SLC5A3
4.827460042,-0.245472409,0.293931196,-0.835135612,0.403641358,0.681336824,RXRA
56.4729119,-0.249854646,0.248352557,-1.006048211,0.314392379,0.591057673,SPINT2
8.196355104,-0.251218127,0.16926157,-1.48420062,0.137755705,0.395923772,SLC37A1
16.11749812,-0.254236924,0.15275521,-1.664342082,0.096044087,0.33220444,UBAC2
32.45934524,-0.255096103,0.289452014,-0.881307058,0.378151647,0.651170616,MDK
15.4793595,-0.255358671,0.176909797,-1.443439965,0.148896573,0.403676868,SLC39A8
4.514258973,-0.256072377,0.205382057,-1.246809878,0.212467218,0.485374476,LEMD2
4.163484586,-0.256549747,0.285099526,-0.899860309,0.368194595,0.647723498,SLC15A2
14.57406077,-0.25801429,0.167260251,-1.542591791,0.122929851,0.376325483,ADIPOR2
11.4435003,-0.258029049,0.212675942,-1.213249821,0.225034321,0.503648243,AKR1B1
5.652355239,-0.261693994,0.219664171,-1.191336725,0.233521422,0.514119271,BTN3A1
8.448800358,-0.264223808,0.26842993,-0.984330654,0.324952962,0.59794873,CLEC2D
20.06552627,-0.264619675,0.157601503,-1.67904284,0.093143695,0.326411457,NR1H2
21.78969172,-0.272107828,0.234078974,-1.162461643,0.245047997,0.522115598,CD59
3.236821724,-0.272390308,0.272181278,-1.00076798,0.316938993,0.593054463,ATL1
208.686392,-0.275397243,0.126998154,-2.168513749,0.03011962,0.165682501,HNRNPU
3.768800663,-0.282964621,0.350484478,-0.807352788,0.419463259,0.688096321,TSPAN33
81.57138298,-0.282987575,0.223277767,-1.267423881,0.205003765,0.476700328,GYPC
9.654979384,-0.286715634,0.354267238,-0.809320205,0.418330987,0.688096321,ICAM1
4.128794716,-0.290128688,0.255598515,-1.135095358,0.256335366,0.526402314,CATSPER2
8.094934238,-0.29020533,0.20848597,-1.391965751,0.163932769,0.427134904,SLC22A16
5.421014979,-0.292643792,0.195342176,-1.498108592,0.134105039,0.391825933,LRRC37B
15.45109705,-0.293065016,0.158265883,-1.851725779,0.06406521,0.259647331,MPHOSPH9
8.201121311,-0.294751411,0.157126103,-1.875890801,0.060670276,0.252476826,LYSMD3
5.051636856,-0.296907594,0.23016245,-1.289991459,0.197053624,0.464674174,ATP13A1
5.988864655,-0.29967264,0.212998768,-1.406921942,0.159450536,0.421857545,FLVCR1
24.03762822,-0.301067961,0.117232326,-2.568130917,0.010224853,0.081696577,CHST11
95.48722179,-0.302167398,0.262573835,-1.150790205,0.249818555,0.523725268,BST2
6.630154558,-0.30235207,0.170525372,-1.773062073,0.076218422,0.283248925,LZTFL1
11.12398404,-0.309757732,0.187582351,-1.651315973,0.098674072,0.33407027,CLSTN1
14.28069426,-0.31006605,0.168232994,-1.843075147,0.065318039,0.259647331,CHPT1
24.81004843,-0.312395448,0.127618197,-2.447891087,0.014369508,0.108313559,ATF6B
39.08671646,-0.314871356,0.129120119,-2.438592514,0.014744584,0.109082617,ZC3HAV1
8.560812537,-0.323366509,0.20813442,-1.553642637,0.120269683,0.371025007,ATP8A1
8.655502308,-0.324127122,0.207923036,-1.558880284,0.119024718,0.371025007,P2RX4
11.29446003,-0.324424311,0.180328675,-1.799072224,0.072007257,0.276005761,TMEM106B
3.56655017,-0.325211913,0.196678746,-1.65351834,0.098225417,0.333966416,FAM174A
