anchor,partner,anchor_lspc,anchor_hspc,partner_lspc,partner_hspc,dual_lspc,dual_hspc,anchor_specificity,dual_specificity,efficacy_loss,efficacy_retention,specificity_gain_abs,specificity_gain_ratio,composite_score
CTSA,PTGES3,36.144578313253014,24.046468592577362,78.74470856398567,70.07299270072993,31.23575382611527,19.399609334841163,1.5030512743619766,1.610039833646854,4.908824487137743,86.4189189189189,0.10698855928487738,1.0711809111969866,0.4374440225588384
CTSA,RTN4,36.144578313253014,24.046468592577362,76.70954086616737,65.66258867071039,30.942689677629435,18.29957849285494,1.5030512743619766,1.6908039103632886,5.201888635623579,85.6081081081081,0.18775263600131198,1.1249143254151528,0.4374281723406061
TIMP1,HCST,52.92250081406708,28.82697645728385,65.81732334744383,32.03454302457078,40.955714750895474,14.392926904492649,1.8358035255261687,2.845346862093091,11.966786063171604,77.38809413936318,1.0095433365669222,1.549919053171865,0.43741763752516205
EZR,CD74,29.648323021817,33.453274390870774,89.09150113969392,88.99969158013776,26.058287202865515,30.88310887221137,0.8862342275134694,0.8437441828315794,3.5900358189514847,87.89126853377263,-0.042490044681889994,0.952055513810265,0.43733184043476875
VIM,ENO1,89.62064474112667,80.15832219594942,85.44448062520351,81.06302045851753,77.81667209378053,65.84764058805388,1.118031468904503,1.1817506238374473,11.803972647346143,86.8289581251703,0.06371915493294433,1.0569922732097865,0.43733074837249875
HCST,PCBP2,65.81732334744383,32.03454302457078,84.34549006838164,85.18556595044721,58.27092152393357,29.988691271717897,2.0545093709497273,1.943031723667212,7.546401823510259,88.5343228200371,-0.11147764728251519,0.945740015178912,0.43709773173605976
SLC9A3R1,CD164,41.6151090849886,35.416880847126556,78.06903288830999,77.09468489770741,36.07131227613155,28.888660429731676,1.1749745634023394,1.248589001724953,5.543796808857053,86.67840375586854,0.0736144383226136,1.062651942106262,0.43707274069547336
TIMP1,PCBP2,52.92250081406708,28.82697645728385,84.34549006838164,85.18556595044721,46.54021491370889,26.102601007504884,1.8358035255261687,1.7829040100761728,6.382285900358191,87.94031687432702,-0.052899515449995826,0.9711845441440504,0.4370566085991353
IL1RAP,EEF1D,31.773038098339303,10.157294129741956,83.27092152393357,89.83242520818341,28.10973624226636,9.31427983962167,3.1277926876829283,3.0175943961129574,3.663301856072941,88.47040737893927,-0.11019829156997085,0.9647680321001051,0.43684212231619785
HCST,ITM2B,65.81732334744383,32.03454302457078,81.70791273200912,80.68263596175593,57.2289156626506,27.305438470237483,2.0545093709497273,2.0958029999052044,8.588407684793232,86.95114409400124,0.04129362895547706,1.020099021955976,0.43682040191778
CYBA,PTPRC,80.75545424943016,58.918474349748124,82.39986974926734,64.63452246324664,67.97460110713122,40.310475994654055,1.3706071742945782,1.6862344885646396,12.780853142298938,84.17338709677418,0.3156273142700614,1.2302828412032119,0.43664830119737397
EMB,PCBP2,59.703679583197655,16.82944381618176,84.34549006838164,85.18556595044721,52.54802995766851,15.12285391179192,3.5473621631887737,3.474513193802893,7.1556496255291435,88.014725934006,-0.07284896938588092,0.9794639041533905,0.43643118120073593
VIM,PTPRC,89.62064474112667,80.15832219594942,82.39986974926734,64.63452246324664,75.35818951481602,52.43137658065179,1.118031468904503,1.4372453516178045,14.26245522631065,84.08574802434372,0.31921388271330153,1.2855142199405902,0.4363894342573837
S100A10,HNRNPU,43.70726147834581,28.48771460882081,78.23184630413546,78.74987149172406,37.748290459133834,23.224015626606352,1.5341956307433038,1.6253289584825836,5.95897101921198,86.36617619668468,0.09113332773927985,1.059401373536129,0.4363875473703874
TGFB1,HCST,53.80983393031586,34.67667317775265,65.81732334744383,32.03454302457078,40.13350700097688,14.228436311298447,1.5517140857316054,2.8204565608203396,13.676326929338984,74.58396369137668,1.2687424750887342,1.817639336237993,0.4363569422113202
TAGLN2,CYBA,88.04135460761967,83.7051506116994,80.75545424943016,58.918474349748124,73.50211657440573,51.42387169733731,1.0517907461308387,1.429310645770878,14.539238033213934,83.48589921405456,0.3775198996400393,1.3589306152662017,0.4363054910522748
IL1RAP,ITM2B,31.773038098339303,10.157294129741956,81.70791273200912,80.68263596175593,27.539889286877237,8.646036804770228,3.1277926876829283,3.184893265596438,4.2331488114620655,86.67691519344093,0.05710057791350964,1.0182558703901217,0.43623960486288016
IL3RA,EEF1D,33.46629762292413,11.833042047907885,83.27092152393357,89.83242520818341,29.70530771735591,11.103115040608616,2.827968456377132,2.6751621006015593,3.76098990556822,88.76185842860617,-0.15280635577557256,0.9459660324601603,0.4361689743542523
SLC9A3R1,ITM2B,41.6151090849886,35.416880847126556,81.70791273200912,80.68263596175593,36.38065776619994,31.48966793461499,1.1749745634023394,1.1552837761884942,5.234451318788665,87.42175273865416,-0.019690787213845207,0.9832415204318745,0.4361242243325785
HCST,PTGES3,65.81732334744383,32.03454302457078,78.74470856398567,70.07299270072993,55.6496255291436,23.9745039580549,2.0545093709497273,2.3211034740501186,10.167697818300233,84.55163883735311,0.26659410310039133,1.1297604707332896,0.43608789934178516
IL2RG,ITM2B,44.51318788668186,16.305130050375244,81.70791273200912,80.68263596175593,38.9124063822859,14.362084918268737,2.729843791823401,2.709195594380447,5.600781504395961,87.41770299926847,-0.020648197442953986,0.9924361249149857,0.4360561051241947
TAGLN2,EEF1D,88.04135460761967,83.7051506116994,83.27092152393357,89.83242520818341,77.3689352002605,78.56481957438059,1.0517907461308387,0.9847658386229017,10.672419407359172,87.87794729542301,-0.06702490750793699,0.93627543524746,0.4360384911017183
CD63,PCBP2,69.96906545099316,68.3149994859669,84.34549006838164,85.18556595044721,61.16900032562683,61.252184640690864,1.0241973472900125,0.9986256336620234,8.800065125366324,87.42292030250147,-0.025571713627989157,0.9750324352082624,0.43583601583110787
