Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Oxidative Phosphorylation,0.6457002722742821,3.1247668884710276,0.0,0.0,0.0,105/171,17.67%,VDAC1;ETFB;NDUFAB1;COX5A;MGST3;MDH1;SDHC;BAX;COX8A;ACADM;COX7A2;MPC1;VDAC3;NDUFA8;PRDX3;SLC25A6;COX6C;COX5B;NDUFS3;ECHS1;SLC25A5;PDHA1;TOMM22;NDUFV2;PDHB;SDHD;NDUFS8;SLC25A3;NDUFA4;TIMM8B;ACAA2;COX6A1;SUCLG1;IMMT;HADHB;COX17;COX7B;COX6B1;NDUFB3;BDH2;SDHB;DLD;NDUFC2;ATP6V1F;UQCR10;ETFA;AIFM1;ATP6V1G1;NDUFB5;TIMM13;NDUFB7;OXA1L;CYB5R3;UQCRFS1;ECI1;GPX4;PHB2;DLAT;ATP6V0E1;MDH2;NDUFB4;NDUFA9;NDUFB2;VDAC2;NDUFC1;UQCRC2;CS;HADHA;NDUFS6;IDH1;COX7A2L;SURF1;UQCRH;HSD17B10;NDUFB1;COX7C;UQCRC1;LDHB;ECH1;CYC1;GRPEL1;CYB5A;NDUFA3;IDH2;ATP6V1E1;NDUFS2;NDUFA6;UQCRQ;FH;NDUFA1;GOT2;COX4I1;UQCRB;NDUFS4;FDX1;COX11;NDUFB6;ISCU;ATP6V0B;PDHX;IDH3G;ALDH6A1;LDHA;DECR1;NDUFS7
prerank,TNF-alpha Signaling via NF-kB,-0.6068366696310469,-2.8954372168781335,0.0,0.0,0.0,60/144,13.55%,JUN;FOSB;FOS;PPP1R15A;DUSP1;KLF4;TNFAIP3;CCNL1;CD83;NR4A1;BTG1;ATF3;GADD45B;MCL1;SAT1;NR4A2;BTG2;IER5;AREG;TIPARP;DNAJB4;MAFF;PER1;IRS2;EGR1;PTGER4;SOD2;ZBTB10;PTGS2;PDE4B;IL6ST;REL;NFKBIA;CXCL3;JUNB;IER2;NAMPT;ZFP36;YRDC;SERPINE1;MXD1;PFKFB3;SOCS3;CEBPB;SGK1;KLF6;CXCL2;KLF9;CD69;CCL4;FOSL1;SLC2A3;PLK2;KDM6B;BTG3;FOSL2;NFAT5;IER3;DUSP2;MAP3K8
prerank,Fatty Acid Metabolism,0.5218869477024998,2.3854659693064515,0.0,0.0,0.0,56/110,24.71%,LGALS1;S100A10;MDH1;SDHC;ACADM;YWHAH;GRHPR;CPT2;ECHS1;CRYZ;PDHA1;PRDX6;PDHB;SDHD;ACAA2;OSTC;SUCLG1;ACSL4;HADHB;ACAT2;DLD;ECI2;CD36;SMS;APEX1;ECI1;CBR1;MDH2;HSD17B4;UBE2L6;IDH1;ACOT8;HSD17B10;ECH1;PSME1;PCBD1;GSTZ1;LTC4S;FH;MIF;IDH3G;LDHA;DECR1;RETSAT;RAP1GDS1;HMGCL;ACSS1;UROS;NTHL1;METAP1;SERINC1;ACADS;AUH;SUCLA2;DHCR24;IDH3B
prerank,Myc Targets V1,0.46468502653109284,2.2291947745165004,0.0,0.0,0.0,75/165,18.89%,VDAC1;NDUFAB1;TXNL4A;C1QBP;COX5A;PSMA4;PSMA7;HDGF;PSMB2;PSMB3;PSMD7;RAN;VDAC3;CCT5;PWP1;SET;PRDX3;PCBP1;GSPT1;ERH;UBE2E1;UBE2L3;KPNB1;SLC25A3;EIF2S1;PTGES3;YWHAE;AIMP2;EIF2S2;APEX1;PHB2;MYC;COPS5;SNRPD3;CCT7;NAP1L1;UBA2;SNRPB2;VBP1;NHP2;SNRPG;LSM2;PSMD8;AP3S1;EEF1B2;PPM1G;RANBP1;CYC1;PSMD1;CLNS1A;CCT4;NME1;BUB3;RSL1D1;GLO1;GOT2;IMPDH2;SNRPD1;SERBP1;XRCC6;PSMD3;ACP1;PSMA1;EIF3D;HNRNPA1;LDHA;SSB;HDDC2;LSM7;HDAC2;ILF2;YWHAQ;PSMD14;MCM6;SRM
prerank,Adipogenesis,0.4453428025643372,2.1088756316003243,0.0,0.0,0.0,55/142,18.77%,UCP2;ETFB;TST;NDUFAB1;MGST3;TALDO1;MTCH2;SDHC;COX8A;ACADM;GHITM;CPT2;PRDX3;NDUFS3;ECHS1;SCP2;ACAA2;COX6A1;SUCLG1;IMMT;COX7B;SDHB;DLD;ACLY;UQCR10;AIFM1;QDPR;CD36;DDT;NDUFB7;GPX4;DLAT;COQ9;MDH2;TKT;JAGN1;CS;IDH1;UQCRC1;ECH1;CYC1;DNAJC15;CAT;PGM1;GRPEL1;LTC4S;ESRRA;UQCRQ;ESYT1;IDH3G;COQ5;DECR1;DRAM2;REEP5;YWHAG
prerank,UV Response Up,-0.4438363438798213,-1.9758595212800771,0.0,0.0019632339817954665,0.004,21/95,6.35%,FOSB;FOS;NR4A1;BTG1;ATF3;NXF1;BTG2;EIF5;SOD2;PRPF3;IL6ST;NFKBIA;DNAJA1;JUNB;GLS;DDX21;DNAJB1;TFRC;CXCL2;HNRNPU;AMD1
prerank,p53 Pathway,-0.41897165097145794,-1.937597740893967,0.0,0.002290439645428045,0.007,33/127,12.63%,JUN;FOS;PPP1R15A;TSPYL2;KLF4;BTG1;ATF3;SAT1;BTG2;DNTTIP2;IER5;DDIT3;FOXO3;PLK3;SLC35D1;TOB1;HEXIM1;CDKN2AIP;SLC3A2;ZFP36L1;MXD1;RAD9A;ANKRA2;PPM1D;FBXW7;POM121;PLK2;KIF13B;CCNK;NDRG1;POLH;NOTCH1;IER3
prerank,Protein Secretion,0.4454137359335909,1.9184942986865225,0.0,0.001424453111751738,0.007,36/85,18.81%,SNX2;VPS4B;AP2M1;CLTA;CD63;COPB1;TSG101;COPE;TMED10;ARFGAP3;ARCN1;MAPK1;CLTC;RAB2A;RAB9A;STX7;VAMP3;RER1;RAB14;CTSC;ERGIC3;AP3S1;GNAS;BET1;TMX1;ZW10;TMED2;ARF1;USO1;COPB2;ARFIP1;VAMP7;AP2S1;M6PR;SNAP23;LAMP2
prerank,Hypoxia,-0.40210542305321006,-1.81470303354868,0.0,0.0029448509726932,0.012,29/101,13.11%,JUN;FOS;PPP1R15A;DUSP1;TNFAIP3;BTG1;ATF3;DDIT3;TIPARP;MAFF;FOXO3;IRS2;IDS;ZFP36;SERPINE1;WSB1;PFKFB3;KLF6;CXCR4;ZNF292;CITED2;SIAH2;SLC2A3;JMJD6;CCNG2;NDRG1;FOSL2;IER3;KLF7
prerank,Reactive Oxygen Species Pathway,0.47618892967616644,1.8015981055166927,0.0,0.0027132440223842634,0.016,18/42,17.23%,PFKP;TXN;PDLIM1;LAMTOR5;PRDX6;ATOX1;HMOX2;GPX4;CDKN2D;NDUFB4;GLRX2;CAT;TXNRD1;NDUFS2;NDUFA6;LSP1;MBP;G6PD
prerank,PI3K/AKT/mTOR  Signaling,0.41688990587567365,1.761652457027097,0.0019723865877712033,0.003488456600208338,0.024,23/72,16.14%,ARPC3;ACTR2;YWHAB;CFL1;PPP1CA;RALB;TNFRSF1A;PFN1;AP2M1;ACTR3;RAC1;IL2RG;MAPK1;CLTC;MYD88;MAPK9;UBE2N;ARF1;AKT1;CSNK2B;SMAD2;PIN1;PRKAR2A
prerank,Coagulation,0.47541824032348506,1.7503566742363554,0.0021008403361344537,0.003306766152280821,0.026,17/42,18.81%,CRIP2;CFD;DUSP14;TIMP1;CD9;RAC1;RABIF;GNB2;WDR1;FURIN;F12;ANXA1;CAPN2;ISCU;PLEK;MSRB2;LAMP2
prerank,Allograft Rejection,0.384428917375848,1.6929603463360006,0.0018115942028985507,0.004861228873438471,0.042,38/96,23.31%,SPI1;PTPN6;TIMP1;CFP;IL2RA;CCL5;NCF4;GALNT1;CD96;ELF4;IL2RG;EIF3A;CAPG;EIF5A;TGFB1;LTB;IFNGR2;WAS;UBE2N;NME1;LYN;AKT1;ITGB2;IL12RB1;IL18;CSK;MTIF2;CD47;EIF3D;LY86;CD7;CD79A;FAS;IFNGR1;CD3D;NPM1;FLNA;MAP3K7
prerank,G2-M Checkpoint,-0.3633459316969779,-1.6827461849304886,0.0020876826722338203,0.01060146350169552,0.054,54/119,28.48%,ARID4A;TRA2B;BRCA2;STAG1;SRSF10;RBM14;YTHDC1;DBF4;MEIS1;PRPF4B;WRN;NUP98;BARD1;HNRNPU;AMD1;ILF3;SFPQ;DDX39A;ATRX;MNAT1;SRSF1;NUMA1;NUSAP1;UBE2S;CCNT1;ABL1;EZH2;PDS5B;POLE;SRSF2;HIF1A;NOLC1;KIF20B;SLC7A5;CUL3;EWSR1;PRIM2;KPNA2;ODF2;LIG3;TNPO2;MAPK14;LBR;CKS2;TACC3;E2F3;CHAF1A;BCL3;HUS1;MTF2;ODC1;UPF1;HMGN2;TMPO
prerank,Pperoxisome,0.3914795931969389,1.6171329197739586,0.008247422680412371,0.011497371544853315,0.105,24/70,22.00%,VPS4B;YWHAH;ITGB1BP1;PRDX5;TSPO;SCP2;ACSL4;ECI2;PEX2;PEX11B;HSD17B4;IDH1;ACOT8;FDPS;ECH1;CAT;IDH2;MSH2;HRAS;SLC35B2;RETSAT;HMGCL;ERCC1;SLC27A2
prerank,mTORC1 Signaling,0.33485596838896103,1.6106038206958222,0.0,0.010822143771100868,0.109,68/149,29.45%,ACTR2;CORO1A;PSMA4;CD9;SEC11A;SLC9A3R1;ACTR3;PSMB5;CFP;PPA1;CCNG1;ENO1;IMMT;PSMD13;EIF2S2;ACLY;ADD3;QDPR;COPS5;TCEA1;FADS2;IDH1;CTSC;PGM1;TES;PSMG1;CCT6A;SORD;TXNRD1;ITGB2;USO1;CACYBP;RPA1;SHMT2;PITPNB;GMPS;RPN1;CYB5B;G6PD;LDHA;PSMA3;M6PR;PSMC2;PSMD14;SSR1;PSMC4;CYP51A1;DAPP1;RAB1A;SKAP2;SQLE;SLC6A6;PDAP1;GLRX;UNG;DHCR24;FKBP2;MLLT11;PRDX1;ARPC5L;CANX;LTA4H;MAP2K3;STIP1;ALDOA;MTHFD2;UCHL5;MCM2
prerank,Glycolysis,0.35175917712443877,1.5936778686856363,0.0020242914979757085,0.01195523147363066,0.13,32/105,19.48%,PGAM1;MDH1;TALDO1;PFKP;TXN;SDHC;PGLS;ENO1;ME2;POLR3K;DLD;PGM2;MDH2;PPP2CB;B3GALT6;IDH1;PKM;TSTA3;SRD5A3;CYB5A;STMN1;AK3;GOT2;MIF;FAM162A;HS2ST1;COPB2;G6PD;LDHA;GALK1;CASP6;PSMC4
prerank,KRAS Signaling Dn,-0.445465389825769,-1.572372456185952,0.02594810379241517,0.030593729549646027,0.173,7/30,6.68%,NR4A2;BTG2;MSH5;SKIL;SGK1;BARD1;MTHFR
prerank,Complement,0.33087478078547244,1.484907346302483,0.00922509225092251,0.031071861833265938,0.335,30/104,17.74%,RHOG;GNAI2;PFN1;TIMP1;FCER1G;CCL5;MSRB1;RABIF;PPP4C;GNB2;APOBEC3G;CD36;ATOX1;GCA;PPP2CB;CTSC;GNB4;IRF2;CALM1;WAS;LIPA;LYN;XPNPEP1;CALM3;PRKCD;GNAI3;FDX1;EHD1;KYNU;PLEK
